"   ","INSTANCE_NUMBER","SNAP_ID","SNAP_TIME","EVENT_NAME","WAITS","WAIT_TIME","AVGWAIT","PCT_DB_TIME","WAIT_CLASS"
"8140","1","4433","10/21/2013 8:45:50 AM","db file scattered read","10","0","4","0.2","User I/O"
"8141","1","4433","10/21/2013 8:45:50 AM","db file sequential read","696","3","4","12.1","User I/O"
"8142","1","4435","10/21/2013 9:45:50 AM","db file scattered read","17","0","4","0.2","User I/O"
"8143","1","4435","10/21/2013 9:45:50 AM","db file sequential read","867","4","5","14.4","User I/O"
"8144","1","4435","10/21/2013 9:45:50 AM","direct path read","234","0","0","0.1","User I/O"
"8145","1","4435","10/21/2013 9:45:50 AM","db file scattered read","17","0","4","0.2","User I/O"
"8146","1","4435","10/21/2013 9:45:50 AM","db file sequential read","867","4","5","14.4","User I/O"
"8147","1","4435","10/21/2013 9:45:50 AM","direct path read","234","0","0","0.1","User I/O"
"8148","1","4436","10/21/2013 10:15:50 AM","db file sequential read","33731","126","4","36.8","User I/O"
"8149","1","4436","10/21/2013 10:15:50 AM","direct path read","315","1","3","0.2","User I/O"
"8150","1","4436","10/21/2013 10:15:50 AM","db file scattered read","15076","30","2","8.8","User I/O"
"8151","1","4436","10/21/2013 10:15:50 AM","db file sequential read","33731","126","4","36.8","User I/O"
"8152","1","4436","10/21/2013 10:15:50 AM","direct path read","315","1","3","0.2","User I/O"
"8153","1","4436","10/21/2013 10:15:50 AM","db file scattered read","15076","30","2","8.8","User I/O"
"8154","1","4439","10/21/2013 11:45:50 AM","db file scattered read","6091","91","15","11.6","User I/O"
"8155","1","4439","10/21/2013 11:45:50 AM","db file sequential read","56868","243","4","30.9","User I/O"
"8156","1","4439","10/21/2013 11:45:50 AM","direct path read","276","1","4","0.1","User I/O"
"8157","1","4439","10/21/2013 11:45:50 AM","db file scattered read","6091","91","15","11.6","User I/O"
"8158","1","4439","10/21/2013 11:45:50 AM","db file sequential read","56868","243","4","30.9","User I/O"
"8159","1","4439","10/21/2013 11:45:50 AM","direct path read","276","1","4","0.1","User I/O"
"8160","1","4440","10/21/2013 12:15:50 PM","db file sequential read","34475","130","4","37.6","User I/O"
"8161","1","4440","10/21/2013 12:15:50 PM","direct path read","318","1","3","0.3","User I/O"
"8162","1","4440","10/21/2013 12:15:50 PM","db file scattered read","14894","29","2","8.3","User I/O"
"8163","1","4440","10/21/2013 12:15:50 PM","db file scattered read","14894","29","2","8.3","User I/O"
"8164","1","4440","10/21/2013 12:15:50 PM","db file sequential read","34475","130","4","37.6","User I/O"
"8165","1","4440","10/21/2013 12:15:50 PM","direct path read","318","1","3","0.3","User I/O"
"8166","1","4441","10/21/2013 12:45:50 PM","db file scattered read","4","0","4","0.1","User I/O"
"8167","1","4441","10/21/2013 12:45:50 PM","db file sequential read","607","3","4","8.9","User I/O"
"8168","1","4441","10/21/2013 12:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"8169","1","4441","10/21/2013 12:45:50 PM","db file scattered read","4","0","4","0.1","User I/O"
"8170","1","4441","10/21/2013 12:45:50 PM","db file sequential read","607","3","4","8.9","User I/O"
"8171","1","4441","10/21/2013 12:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"8172","1","4442","10/21/2013 1:15:50 PM","db file scattered read","15000","29","2","8.5","User I/O"
"8173","1","4442","10/21/2013 1:15:50 PM","db file sequential read","33798","128","4","37.2","User I/O"
"8174","1","4442","10/21/2013 1:15:50 PM","direct path read","295","1","3","0.3","User I/O"
"8175","1","4442","10/21/2013 1:15:50 PM","db file scattered read","15000","29","2","8.5","User I/O"
"8176","1","4442","10/21/2013 1:15:50 PM","db file sequential read","33798","128","4","37.2","User I/O"
"8177","1","4442","10/21/2013 1:15:50 PM","direct path read","295","1","3","0.3","User I/O"
"8178","1","4443","10/21/2013 1:45:50 PM","db file scattered read","8","0","5","0.2","User I/O"
"8179","1","4443","10/21/2013 1:45:50 PM","db file sequential read","917","4","4","14.7","User I/O"
"8180","1","4443","10/21/2013 1:45:50 PM","direct path read","199","0","0","0.1","User I/O"
"8181","1","4443","10/21/2013 1:45:50 PM","db file scattered read","8","0","5","0.2","User I/O"
"8182","1","4443","10/21/2013 1:45:50 PM","db file sequential read","917","4","4","14.7","User I/O"
"8183","1","4443","10/21/2013 1:45:50 PM","direct path read","199","0","0","0.1","User I/O"
"8184","1","4444","10/21/2013 2:15:50 PM","db file sequential read","34183","128","4","37.2","User I/O"
"8185","1","4444","10/21/2013 2:15:50 PM","direct path read","367","1","2","0.2","User I/O"
"8186","1","4444","10/21/2013 2:15:50 PM","db file scattered read","15079","29","2","8.4","User I/O"
"8187","1","4444","10/21/2013 2:15:50 PM","db file sequential read","34183","128","4","37.2","User I/O"
"8188","1","4444","10/21/2013 2:15:50 PM","direct path read","367","1","2","0.2","User I/O"
"8189","1","4444","10/21/2013 2:15:50 PM","db file scattered read","15079","29","2","8.4","User I/O"
"8190","1","4446","10/21/2013 3:15:50 PM","db file scattered read","15128","29","2","8.4","User I/O"
"8191","1","4446","10/21/2013 3:15:50 PM","db file sequential read","34096","129","4","37.1","User I/O"
"8192","1","4446","10/21/2013 3:15:50 PM","direct path read","372","1","3","0.3","User I/O"
"8193","1","4446","10/21/2013 3:15:50 PM","db file scattered read","15128","29","2","8.4","User I/O"
"8194","1","4446","10/21/2013 3:15:50 PM","db file sequential read","34096","129","4","37.1","User I/O"
"8195","1","4446","10/21/2013 3:15:50 PM","direct path read","372","1","3","0.3","User I/O"
"8196","1","4447","10/21/2013 3:45:50 PM","db file scattered read","46","0","4","0.6","User I/O"
"8197","1","4447","10/21/2013 3:45:50 PM","db file sequential read","705","3","4","11.6","User I/O"
"8198","1","4447","10/21/2013 3:45:50 PM","direct path read","231","0","0","0.2","User I/O"
"8199","1","4447","10/21/2013 3:45:50 PM","db file scattered read","46","0","4","0.6","User I/O"
"8200","1","4447","10/21/2013 3:45:50 PM","db file sequential read","705","3","4","11.6","User I/O"
"8201","1","4447","10/21/2013 3:45:50 PM","direct path read","231","0","0","0.2","User I/O"
"8202","1","4449","10/21/2013 4:45:50 PM","db file scattered read","3","0","7","0.1","User I/O"
"8203","1","4449","10/21/2013 4:45:50 PM","db file sequential read","481","2","4","9","User I/O"
"8204","1","4449","10/21/2013 4:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"8205","1","4449","10/21/2013 4:45:50 PM","db file scattered read","3","0","7","0.1","User I/O"
"8206","1","4449","10/21/2013 4:45:50 PM","db file sequential read","481","2","4","9","User I/O"
"8207","1","4449","10/21/2013 4:45:50 PM","direct path read","274","0","0","0.1","User I/O"
"8208","1","4450","10/21/2013 5:15:50 PM","db file scattered read","15127","31","2","8.9","User I/O"
"8209","1","4450","10/21/2013 5:15:50 PM","db file scattered read","15127","31","2","8.9","User I/O"
"8210","1","4450","10/21/2013 5:15:50 PM","db file sequential read","34024","127","4","37","User I/O"
"8211","1","4450","10/21/2013 5:15:50 PM","direct path read","274","1","3","0.3","User I/O"
"8212","1","4450","10/21/2013 5:15:50 PM","db file sequential read","34024","127","4","37","User I/O"
"8213","1","4450","10/21/2013 5:15:50 PM","direct path read","274","1","3","0.3","User I/O"
"8214","1","4451","10/21/2013 5:45:50 PM","db file sequential read","561","3","5","37.8","User I/O"
"8215","1","4451","10/21/2013 5:45:50 PM","db file scattered read","3","0","5","0.2","User I/O"
"8216","1","4451","10/21/2013 5:45:50 PM","db file sequential read","561","3","5","37.8","User I/O"
"8217","1","4451","10/21/2013 5:45:50 PM","db file scattered read","3","0","5","0.2","User I/O"
"8218","1","4452","10/21/2013 6:15:50 PM","db file scattered read","15166","31","2","8.8","User I/O"
"8219","1","4452","10/21/2013 6:15:50 PM","db file sequential read","34107","128","4","37","User I/O"
"8220","1","4452","10/21/2013 6:15:50 PM","direct path read","186","0","0","0","User I/O"
"8221","1","4452","10/21/2013 6:15:50 PM","db file scattered read","15166","31","2","8.8","User I/O"
"8222","1","4452","10/21/2013 6:15:50 PM","db file sequential read","34107","128","4","37","User I/O"
"8223","1","4452","10/21/2013 6:15:50 PM","direct path read","186","0","0","0","User I/O"
"8224","1","4280","10/18/2013 4:15:50 AM","db file sequential read","58380","194","3","45.3","User I/O"
"8225","1","4280","10/18/2013 4:15:50 AM","direct path read","115","0","4","0.1","User I/O"
"8226","1","4280","10/18/2013 4:15:50 AM","db file scattered read","5468","11","2","2.5","User I/O"
"8227","1","4281","10/18/2013 4:45:50 AM","db file scattered read","349","1","3","2.4","User I/O"
"8228","1","4281","10/18/2013 4:45:50 AM","db file sequential read","6705","31","5","69","User I/O"
"8229","1","4281","10/18/2013 4:45:50 AM","direct path read","79","0","2","0.3","User I/O"
"8230","1","4281","10/18/2013 4:45:50 AM","db file scattered read","349","1","3","2.4","User I/O"
"8231","1","4281","10/18/2013 4:45:50 AM","db file sequential read","6705","31","5","69","User I/O"
"8232","1","4281","10/18/2013 4:45:50 AM","direct path read","79","0","2","0.3","User I/O"
"8233","1","4282","10/18/2013 5:15:50 AM","db file scattered read","5258","10","2","2.3","User I/O"
"8234","1","4282","10/18/2013 5:15:50 AM","db file sequential read","55050","186","3","44","User I/O"
"8235","1","4282","10/18/2013 5:15:50 AM","direct path read","9","0","3","0","User I/O"
"8236","1","4282","10/18/2013 5:15:50 AM","db file scattered read","5258","10","2","2.3","User I/O"
"8237","1","4282","10/18/2013 5:15:50 AM","db file sequential read","55050","186","3","44","User I/O"
"8238","1","4282","10/18/2013 5:15:50 AM","direct path read","9","0","3","0","User I/O"
"8239","1","4283","10/18/2013 5:45:50 AM","db file scattered read","81","0","3","1","User I/O"
"8240","1","4283","10/18/2013 5:45:50 AM","db file sequential read","1457","7","5","22.7","User I/O"
"8241","1","4283","10/18/2013 5:45:50 AM","direct path read","8","0","1","0","User I/O"
"8242","1","4283","10/18/2013 5:45:50 AM","db file scattered read","81","0","3","1","User I/O"
"8243","1","4283","10/18/2013 5:45:50 AM","db file sequential read","1457","7","5","22.7","User I/O"
"8244","1","4283","10/18/2013 5:45:50 AM","direct path read","8","0","1","0","User I/O"
"8245","1","4284","10/18/2013 6:15:50 AM","db file scattered read","5229","10","2","2.4","User I/O"
"8246","1","4284","10/18/2013 6:15:50 AM","db file sequential read","54467","184","3","44.8","User I/O"
"8247","1","4284","10/18/2013 6:15:50 AM","direct path read","6","0","3","0","User I/O"
"8248","1","4284","10/18/2013 6:15:50 AM","db file scattered read","5229","10","2","2.4","User I/O"
"8249","1","4284","10/18/2013 6:15:50 AM","db file sequential read","54467","184","3","44.8","User I/O"
"8250","1","4284","10/18/2013 6:15:50 AM","direct path read","6","0","3","0","User I/O"
"8251","1","4285","10/18/2013 6:45:50 AM","db file sequential read","1036","4","4","17.4","User I/O"
"8252","1","4285","10/18/2013 6:45:50 AM","direct path read","15","0","2","0.1","User I/O"
"8253","1","4285","10/18/2013 6:45:50 AM","db file scattered read","73","0","3","0.9","User I/O"
"8254","1","4285","10/18/2013 6:45:50 AM","db file sequential read","1036","4","4","17.4","User I/O"
"8255","1","4285","10/18/2013 6:45:50 AM","direct path read","15","0","2","0.1","User I/O"
"8256","1","4285","10/18/2013 6:45:50 AM","db file scattered read","73","0","3","0.9","User I/O"
"8257","1","4287","10/18/2013 7:45:50 AM","db file scattered read","7","0","6","0.2","User I/O"
"8258","1","4287","10/18/2013 7:45:50 AM","db file sequential read","750","3","4","13.6","User I/O"
"8259","1","4287","10/18/2013 7:45:50 AM","direct path read","8","0","1","0","User I/O"
"8260","1","4287","10/18/2013 7:45:50 AM","db file scattered read","7","0","6","0.2","User I/O"
"8261","1","4287","10/18/2013 7:45:50 AM","db file sequential read","750","3","4","13.6","User I/O"
"8262","1","4287","10/18/2013 7:45:50 AM","direct path read","8","0","1","0","User I/O"
"8263","1","4288","10/18/2013 8:15:50 AM","db file scattered read","5256","10","2","2.4","User I/O"
"8264","1","4288","10/18/2013 8:15:50 AM","db file sequential read","54174","183","3","44.8","User I/O"
"8265","1","4288","10/18/2013 8:15:50 AM","direct path read","7","0","3","0","User I/O"
"8266","1","4288","10/18/2013 8:15:50 AM","db file scattered read","5256","10","2","2.4","User I/O"
"8267","1","4288","10/18/2013 8:15:50 AM","db file sequential read","54174","183","3","44.8","User I/O"
"8268","1","4288","10/18/2013 8:15:50 AM","direct path read","7","0","3","0","User I/O"
"8269","1","4289","10/18/2013 8:45:50 AM","db file sequential read","540","2","5","10.1","User I/O"
"8270","1","4289","10/18/2013 8:45:50 AM","direct path read","18","0","2","0.1","User I/O"
"8271","1","4289","10/18/2013 8:45:50 AM","db file scattered read","3","0","5","0.1","User I/O"
"8272","1","4289","10/18/2013 8:45:50 AM","db file sequential read","540","2","5","10.1","User I/O"
"8273","1","4289","10/18/2013 8:45:50 AM","direct path read","18","0","2","0.1","User I/O"
"8274","1","4289","10/18/2013 8:45:50 AM","db file scattered read","3","0","5","0.1","User I/O"
"8275","1","4290","10/18/2013 9:15:50 AM","db file scattered read","5218","10","2","2.4","User I/O"
"8276","1","4290","10/18/2013 9:15:50 AM","db file sequential read","54548","185","3","45","User I/O"
"8277","1","4290","10/18/2013 9:15:50 AM","direct path read","18","0","3","0","User I/O"
"8278","1","4290","10/18/2013 9:15:50 AM","db file scattered read","5218","10","2","2.4","User I/O"
"8279","1","4290","10/18/2013 9:15:50 AM","db file sequential read","54548","185","3","45","User I/O"
"8280","1","4290","10/18/2013 9:15:50 AM","direct path read","18","0","3","0","User I/O"
"8281","1","4291","10/18/2013 9:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"8282","1","4291","10/18/2013 9:45:50 AM","db file sequential read","596","2","4","11","User I/O"
"8283","1","4291","10/18/2013 9:45:50 AM","direct path read","14","0","0","0","User I/O"
"8284","1","4291","10/18/2013 9:45:50 AM","db file scattered read","4","0","5","0.1","User I/O"
"8285","1","4291","10/18/2013 9:45:50 AM","db file sequential read","596","2","4","11","User I/O"
"8286","1","4291","10/18/2013 9:45:50 AM","direct path read","14","0","0","0","User I/O"
"8287","1","4292","10/18/2013 10:15:50 AM","db file scattered read","5254","11","2","2.8","User I/O"
"8288","1","4292","10/18/2013 10:15:50 AM","db file sequential read","54441","181","3","44.5","User I/O"
"8289","1","4292","10/18/2013 10:15:50 AM","direct path read","15","0","3","0","User I/O"
"8290","1","4292","10/18/2013 10:15:50 AM","db file scattered read","5254","11","2","2.8","User I/O"
"8291","1","4292","10/18/2013 10:15:50 AM","db file sequential read","54441","181","3","44.5","User I/O"
"8292","1","4292","10/18/2013 10:15:50 AM","direct path read","15","0","3","0","User I/O"
"8293","1","4293","10/18/2013 10:45:50 AM","db file scattered read","3","0","5","0.1","User I/O"
"8294","1","4293","10/18/2013 10:45:50 AM","db file sequential read","624","3","4","11.3","User I/O"
"8295","1","4293","10/18/2013 10:45:50 AM","direct path read","16","0","1","0.1","User I/O"
"8296","1","4293","10/18/2013 10:45:50 AM","db file scattered read","3","0","5","0.1","User I/O"
"8297","1","4293","10/18/2013 10:45:50 AM","db file sequential read","624","3","4","11.3","User I/O"
"8298","1","4343","10/19/2013 11:45:50 AM","db file scattered read","3582","29","8","2.6","User I/O"
"8299","1","4343","10/19/2013 11:45:50 AM","db file sequential read","207500","365","2","32.6","User I/O"
"8300","1","4343","10/19/2013 11:45:50 AM","direct path read","308","1","3","0.1","User I/O"
"8301","1","4343","10/19/2013 11:45:50 AM","db file scattered read","3582","29","8","2.6","User I/O"
"8302","1","4343","10/19/2013 11:45:50 AM","db file sequential read","207500","365","2","32.6","User I/O"
"8303","1","4343","10/19/2013 11:45:50 AM","direct path read","308","1","3","0.1","User I/O"
"8304","1","4344","10/19/2013 12:15:50 PM","db file scattered read","5498","10","2","2.1","User I/O"
"8305","1","4344","10/19/2013 12:15:50 PM","db file sequential read","63985","220","3","46.6","User I/O"
"8306","1","4344","10/19/2013 12:15:50 PM","db file scattered read","5498","10","2","2.1","User I/O"
"8307","1","4344","10/19/2013 12:15:50 PM","db file sequential read","63985","220","3","46.6","User I/O"
"8308","1","4346","10/19/2013 1:15:50 PM","db file scattered read","5352","10","2","2.1","User I/O"
"8309","1","4346","10/19/2013 1:15:50 PM","db file sequential read","63359","220","3","44.7","User I/O"
"8310","1","4346","10/19/2013 1:15:50 PM","direct path read","292","0","1","0.1","User I/O"
"8311","1","4346","10/19/2013 1:15:50 PM","db file scattered read","5352","10","2","2.1","User I/O"
"8312","1","4346","10/19/2013 1:15:50 PM","db file sequential read","63359","220","3","44.7","User I/O"
"8313","1","4346","10/19/2013 1:15:50 PM","direct path read","292","0","1","0.1","User I/O"
"8314","1","4347","10/19/2013 1:45:50 PM","db file scattered read","14","0","5","0.2","User I/O"
"8315","1","4347","10/19/2013 1:45:50 PM","db file sequential read","1447","6","4","19.3","User I/O"
"8316","1","4347","10/19/2013 1:45:50 PM","direct path read","341","1","2","2.5","User I/O"
"8317","1","4347","10/19/2013 1:45:50 PM","db file scattered read","14","0","5","0.2","User I/O"
"8318","1","4347","10/19/2013 1:45:50 PM","db file sequential read","1447","6","4","19.3","User I/O"
"8319","1","4347","10/19/2013 1:45:50 PM","direct path read","341","1","2","2.5","User I/O"
"8320","1","4348","10/19/2013 2:15:50 PM","db file scattered read","5320","10","2","2.1","User I/O"
"8321","1","4348","10/19/2013 2:15:50 PM","db file sequential read","62522","217","3","45.6","User I/O"
"8322","1","4348","10/19/2013 2:15:50 PM","direct path read","289","1","3","0.2","User I/O"
"8323","1","4348","10/19/2013 2:15:50 PM","db file scattered read","5320","10","2","2.1","User I/O"
"8324","1","4348","10/19/2013 2:15:50 PM","db file sequential read","62522","217","3","45.6","User I/O"
"8325","1","4348","10/19/2013 2:15:50 PM","direct path read","289","1","3","0.2","User I/O"
"8326","1","4349","10/19/2013 2:45:50 PM","db file scattered read","48","0","4","0.6","User I/O"
"8327","1","4349","10/19/2013 2:45:50 PM","db file sequential read","842","4","5","12.5","User I/O"
"8328","1","4349","10/19/2013 2:45:50 PM","direct path read","295","0","1","0.5","User I/O"
"8329","1","4349","10/19/2013 2:45:50 PM","db file scattered read","48","0","4","0.6","User I/O"
"8330","1","4349","10/19/2013 2:45:50 PM","db file sequential read","842","4","5","12.5","User I/O"
"8331","1","4349","10/19/2013 2:45:50 PM","direct path read","295","0","1","0.5","User I/O"
"8332","1","4350","10/19/2013 3:15:50 PM","db file scattered read","5311","10","2","2","User I/O"
"8333","1","4350","10/19/2013 3:15:50 PM","db file sequential read","62536","222","4","45.4","User I/O"
"8334","1","4350","10/19/2013 3:15:50 PM","direct path read","305","1","3","0.2","User I/O"
"8335","1","4350","10/19/2013 3:15:50 PM","db file scattered read","5311","10","2","2","User I/O"
"8336","1","4350","10/19/2013 3:15:50 PM","db file sequential read","62536","222","4","45.4","User I/O"
"8337","1","4350","10/19/2013 3:15:50 PM","direct path read","305","1","3","0.2","User I/O"
"8338","1","4351","10/19/2013 3:45:50 PM","db file scattered read","13","0","2","0.1","User I/O"
"8339","1","4351","10/19/2013 3:45:50 PM","db file sequential read","992","4","4","14.1","User I/O"
"8340","1","4206","10/16/2013 3:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8341","1","4206","10/16/2013 3:15:50 PM","direct path read","4","0","0","0","User I/O"
"8342","1","4207","10/16/2013 3:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8343","1","4207","10/16/2013 3:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8344","1","4207","10/16/2013 3:45:50 PM","direct path read","4","0","0","0","User I/O"
"8345","1","4208","10/16/2013 4:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8346","1","4208","10/16/2013 4:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8347","1","4208","10/16/2013 4:15:50 PM","direct path read","4","0","0","0","User I/O"
"8348","1","4209","10/16/2013 4:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8349","1","4209","10/16/2013 4:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8350","1","4209","10/16/2013 4:45:50 PM","direct path read","4","0","0","0","User I/O"
"8351","1","4210","10/16/2013 5:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8352","1","4210","10/16/2013 5:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8353","1","4210","10/16/2013 5:15:50 PM","direct path read","4","0","0","0","User I/O"
"8354","1","4211","10/16/2013 5:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8355","1","4211","10/16/2013 5:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8356","1","4211","10/16/2013 5:45:50 PM","direct path read","4","0","0","0","User I/O"
"8357","1","4212","10/16/2013 6:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8358","1","4212","10/16/2013 6:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8359","1","4212","10/16/2013 6:15:50 PM","direct path read","4","0","0","0","User I/O"
"8360","1","4213","10/16/2013 6:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8361","1","4213","10/16/2013 6:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8362","1","4213","10/16/2013 6:45:50 PM","direct path read","4","0","0","0","User I/O"
"8363","1","4214","10/16/2013 7:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8364","1","4214","10/16/2013 7:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8365","1","4214","10/16/2013 7:15:50 PM","direct path read","4","0","0","0","User I/O"
"8366","1","4215","10/16/2013 7:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8367","1","4215","10/16/2013 7:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8368","1","4215","10/16/2013 7:45:50 PM","direct path read","4","0","0","0","User I/O"
"8369","1","4216","10/16/2013 8:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8370","1","4216","10/16/2013 8:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8371","1","4216","10/16/2013 8:15:50 PM","direct path read","4","0","0","0","User I/O"
"8372","1","4217","10/16/2013 8:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8373","1","4217","10/16/2013 8:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8374","1","4217","10/16/2013 8:45:50 PM","direct path read","4","0","0","0","User I/O"
"8375","1","4218","10/16/2013 9:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8376","1","4218","10/16/2013 9:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8377","1","4218","10/16/2013 9:15:50 PM","direct path read","4","0","0","0","User I/O"
"8378","1","4219","10/16/2013 9:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8379","1","4219","10/16/2013 9:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8380","1","4219","10/16/2013 9:45:50 PM","direct path read","4","0","0","0","User I/O"
"8381","1","4220","10/16/2013 10:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8382","1","4220","10/16/2013 10:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8383","1","4220","10/16/2013 10:15:50 PM","direct path read","4","0","0","0","User I/O"
"8384","1","4221","10/16/2013 10:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8385","1","4221","10/16/2013 10:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8386","1","4221","10/16/2013 10:45:50 PM","direct path read","4","0","0","0","User I/O"
"8387","1","4222","10/16/2013 11:15:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8388","1","4222","10/16/2013 11:15:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8389","1","4222","10/16/2013 11:15:50 PM","direct path read","4","0","0","0","User I/O"
"8390","1","4223","10/16/2013 11:45:50 PM","db file scattered read","24","0","5","0.2","User I/O"
"8391","1","4223","10/16/2013 11:45:50 PM","db file sequential read","824","3","4","5.5","User I/O"
"8392","1","4223","10/16/2013 11:45:50 PM","direct path read","4","0","0","0","User I/O"
"8393","1","4224","10/17/2013 12:15:50 AM","db file scattered read","24","0","5","0.2","User I/O"
"8394","1","4224","10/17/2013 12:15:50 AM","db file sequential read","824","3","4","5.5","User I/O"
"8395","1","4224","10/17/2013 12:15:50 AM","direct path read","4","0","0","0","User I/O"
"8396","1","4225","10/17/2013 12:45:50 AM","db file sequential read","705","3","4","18.9","User I/O"
"8397","1","4225","10/17/2013 12:45:50 AM","direct path read","71","0","6","3.1","User I/O"
"8398","1","4226","10/17/2013 1:15:50 AM","db file scattered read","5","0","5","0.2","User I/O"
"8399","1","4226","10/17/2013 1:15:50 AM","db file sequential read","705","3","4","18.9","User I/O"
"8400","1","4226","10/17/2013 1:15:50 AM","direct path read","71","0","6","3.1","User I/O"
"8401","1","4227","10/17/2013 1:45:50 AM","db file scattered read","5","0","5","0.2","User I/O"
"8402","1","4227","10/17/2013 1:45:50 AM","db file sequential read","705","3","4","18.9","User I/O"
"8403","1","4227","10/17/2013 1:45:50 AM","direct path read","71","0","6","3.1","User I/O"
"8404","1","4228","10/17/2013 2:15:50 AM","db file sequential read","41588","137","3","46.4","User I/O"
"8405","1","4228","10/17/2013 2:15:50 AM","db file scattered read","4425","7","2","2.5","User I/O"
"8406","1","4229","10/17/2013 2:45:50 AM","db file scattered read","77","0","5","0.9","User I/O"
"8407","1","4229","10/17/2013 2:45:50 AM","db file sequential read","1651","7","4","17.6","User I/O"
"8408","1","4229","10/17/2013 2:45:50 AM","direct path read","143","0","3","1","User I/O"
"8409","1","4230","10/17/2013 3:15:50 AM","db file scattered read","4504","8","2","2.5","User I/O"
"8410","1","4230","10/17/2013 3:15:50 AM","db file sequential read","43149","152","4","44.1","User I/O"
"8411","1","4230","10/17/2013 3:15:50 AM","direct path read","67","0","5","0.1","User I/O"
"8412","1","4231","10/17/2013 3:45:50 AM","db file scattered read","15","0","4","0.1","User I/O"
"8413","1","4231","10/17/2013 3:45:50 AM","db file sequential read","1615","6","4","10.2","User I/O"
"8414","1","4231","10/17/2013 3:45:50 AM","direct path read","1109","5","5","8.8","User I/O"
"8415","1","4232","10/17/2013 4:15:50 AM","db file sequential read","43266","147","3","43.7","User I/O"
"8416","1","4232","10/17/2013 4:15:50 AM","direct path read","148","1","6","0.3","User I/O"
"8417","1","4232","10/17/2013 4:15:50 AM","db file scattered read","4493","11","3","3.4","User I/O"
"8418","1","4233","10/17/2013 4:45:50 AM","db file scattered read","9","0","5","0.2","User I/O"
"8419","1","4233","10/17/2013 4:45:50 AM","db file sequential read","1262","5","4","24.9","User I/O"
"8420","1","4233","10/17/2013 4:45:50 AM","direct path read","63","0","1","0.2","User I/O"
"8421","1","4234","10/17/2013 5:15:50 AM","db file scattered read","4480","8","2","2.4","User I/O"
"8422","1","4234","10/17/2013 5:15:50 AM","db file sequential read","44252","146","3","45.3","User I/O"
"8423","1","4234","10/17/2013 5:15:50 AM","direct path read","93","0","4","0.1","User I/O"
"8424","1","4235","10/17/2013 5:45:50 AM","db file scattered read","36","0","5","0.3","User I/O"
"8425","1","4235","10/17/2013 5:45:50 AM","db file sequential read","2765","15","5","22.1","User I/O"
"8426","1","4235","10/17/2013 5:45:50 AM","direct path read","72","0","1","0.1","User I/O"
"8427","1","4236","10/17/2013 6:15:50 AM","db file scattered read","4552","8","2","2.3","User I/O"
"8428","1","4236","10/17/2013 6:15:50 AM","db file sequential read","43768","156","4","44","User I/O"
"8429","1","4236","10/17/2013 6:15:50 AM","direct path read","74","0","4","0.1","User I/O"
"8430","1","4237","10/17/2013 6:45:50 AM","db file scattered read","3","0","5","0","User I/O"
"8431","1","4237","10/17/2013 6:45:50 AM","db file sequential read","814","4","4","9.3","User I/O"
"8432","1","4237","10/17/2013 6:45:50 AM","direct path read","93","0","4","1","User I/O"
"8433","1","4238","10/17/2013 7:15:50 AM","db file scattered read","4439","7","1","1.9","User I/O"
