GAME,R_TEAM,R_FG,R_FGA,R_FGP,R_3P,R_3PA,R_3PP,R_FT,R_FTA,R_FTP,R_ORB,R_DRB,R_TRB,R_AST,R_STL,R_BLK,R_TOV,R_PF,R_PTS,R_HOME,R_WIN,H_TEAM,H_FG,H_FGA,H_FGP,H_3P,H_3PA,H_3PP,H_FT,H_FTA,H_FTP,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_PTS,H_HOME,H_WIN,RESULT
201301150CHA,Indiana Pacers,34.0526315789,81.0263157895,0.420266320234,6.5,19.2631578947,0.337431693989,16.3421052632,22.2894736842,0.733175914994,12.9473684211,33.1842105263,46.1315789474,19.6315789474,6.65789473684,6.73684210526,14.3421052632,19.4473684211,90.9473684211,0.473684210526,0.605263157895,Charlotte Bobcats,35.1621621622,82.8378378378,0.424469820555,5.83783783784,16.7837837838,0.347826086957,19.1621621622,25.7027027027,0.745531019979,12.0540540541,29.5135135135,41.5675675676,19.3243243243,7.40540540541,6.35135135135,13.0810810811,19.3783783784,95.3243243243,0.513513513514,0.243243243243,0
201303200CHA,Toronto Raptors,36.3432835821,82.1940298507,0.442164517886,7.20895522388,20.8358208955,0.345988538682,17.5820895522,22.3880597015,0.785333333333,10.9104477612,29.3134328358,40.223880597,21.7164179104,7.44776119403,4.73134328358,13.1641791045,22.8507462687,97.4776119403,0.507462686567,0.388059701493,Charlotte Bobcats,34.2089552239,81.6268656716,0.419089413055,5.73134328358,16.8955223881,0.339222614841,18.9701492537,25.4179104478,0.746330005872,11.328358209,28.8059701493,40.1343283582,19.2388059701,7.20895522388,5.98507462687,12.8208955224,19.2985074627,93.1194029851,0.492537313433,0.223880597015,1
201212170OKC,San Antonio Spurs,39.84,82.88,0.480694980695,8.52,22.4,0.380357142857,16.56,21.08,0.785578747628,9.24,33.44,42.68,25.44,8.16,5.16,14.84,17.48,104.76,0.4,0.76,Oklahoma City Thunder,37.4782608696,76.6086956522,0.489216799092,7.60869565217,18.3043478261,0.41567695962,23.1739130435,27.6086956522,0.83937007874,9.69565217391,32.3913043478,42.0869565217,22.4347826087,7.52173913043,7.52173913043,15.3043478261,20.7391304348,105.739130435,0.652173913043,0.826086956522,1
201304060MIL,Toronto Raptors,36.3421052632,81.8157894737,0.444194274686,6.98684210526,20.6052631579,0.33908045977,17.3026315789,22.0394736842,0.785074626866,10.7894736842,29.3421052632,40.1315789474,21.5,7.28947368421,4.76315789474,13.2631578947,22.7368421053,96.9736842105,0.5,0.381578947368,Milwaukee Bucks,38.2666666667,87.7466666667,0.436103935572,7.06666666667,19.6533333333,0.359565807327,15.4266666667,20.8266666667,0.740717029449,13.0933333333,30.7866666667,43.88,22.8133333333,8.25333333333,6.78666666667,13.5733333333,19.0266666667,99.0266666667,0.52,0.48,1
201212230SAS,Dallas Mavericks,37.2962962963,82.6666666667,0.451164874552,7.14814814815,19.7037037037,0.362781954887,17.5555555556,22.1851851852,0.791318864775,9.22222222222,31.7407407407,40.962962963,21.8888888889,7.88888888889,5.48148148148,15.1481481481,21.5555555556,99.2962962963,0.444444444444,0.444444444444,San Antonio Spurs,39.6071428571,82.9285714286,0.477605512489,8.46428571429,22.6428571429,0.3738170347,16.5,21.0357142857,0.784380305603,8.96428571429,33.3571428571,42.3214285714,25.5714285714,8.28571428571,5.25,14.7142857143,17.6071428571,104.178571429,0.392857142857,0.714285714286,1
201302020GSW,Phoenix Suns,37.4042553191,84.1063829787,0.444725524918,5.85106382979,17.7659574468,0.329341317365,14.9574468085,19.914893617,0.751068376068,11.1063829787,29.4042553191,40.5106382979,22.0425531915,7.87234042553,5.53191489362,13.5531914894,20.4893617021,95.6170212766,0.510638297872,0.340425531915,Golden State Warriors,37.9565217391,83.0434782609,0.457068062827,7.86956521739,20.0434782609,0.39262472885,17.0869565217,21.2173913043,0.805327868852,10.8695652174,33.8043478261,44.6739130435,22.9347826087,6.97826086957,4.0652173913,14.8695652174,21.6304347826,100.869565217,0.45652173913,0.630434782609,1
201302120LAL,Phoenix Suns,37.1923076923,83.9230769231,0.443171402383,5.69230769231,17.4423076923,0.326350606395,14.7692307692,19.5576923077,0.755162241888,11.2884615385,29.5576923077,40.8461538462,21.7692307692,7.69230769231,5.36538461538,13.9230769231,20.4615384615,94.8461538462,0.480769230769,0.326923076923,Los Angeles Lakers,37.1346153846,81.3846153846,0.456285444234,8.59615384615,24.3846153846,0.352523659306,18.9807692308,27.3653846154,0.693605059733,11.6923076923,33.0384615385,44.7307692308,22.0384615385,7.13461538462,5.44230769231,14.8076923077,18.5,101.846153846,0.480769230769,0.461538461538,1
201212030DET,Cleveland Cavaliers,35.8823529412,84.8235294118,0.423023578363,8.35294117647,22.8823529412,0.365038560411,16.7647058824,22.9411764706,0.730769230769,13.8823529412,28.1764705882,42.0588235294,20.0,8.52941176471,2.58823529412,15.4117647059,21.7058823529,96.8823529412,0.352941176471,0.235294117647,Detroit Pistons,35.0555555556,79.4444444444,0.441258741259,5.66666666667,15.3333333333,0.369565217391,17.4444444444,23.9444444444,0.728538283063,11.1111111111,30.3888888889,41.5,21.1111111111,6.44444444444,5.05555555556,15.1111111111,20.0,93.2222222222,0.388888888889,0.277777777778,1
201211030DAL,Charlotte Bobcats,31.0,85.0,0.364705882353,7.0,19.0,0.368421052632,21.0,24.0,0.875,10.0,31.0,41.0,18.0,10.0,9.0,10.0,22.0,90.0,1.0,1.0,Dallas Mavericks,36.0,85.0,0.423529411765,8.0,18.5,0.432432432432,16.5,22.0,0.75,8.5,31.5,40.0,21.0,8.5,5.0,13.5,28.5,96.5,0.0,0.5,1
201212030DEN,Toronto Raptors,35.7058823529,84.0,0.425070028011,7.17647058824,20.2941176471,0.353623188406,17.6470588235,23.0588235294,0.765306122449,11.0588235294,29.8235294118,40.8823529412,20.9411764706,7.17647058824,4.52941176471,12.9411764706,23.5882352941,96.2352941176,0.411764705882,0.235294117647,Denver Nuggets,38.8823529412,85.2941176471,0.455862068966,6.35294117647,19.2941176471,0.329268292683,15.8235294118,23.4705882353,0.674185463659,15.0,31.2941176471,46.2941176471,21.8235294118,7.52941176471,6.58823529412,15.7058823529,19.5882352941,99.9411764706,0.294117647059,0.470588235294,1
201212230SAC,Portland Trail Blazers,35.96,82.92,0.433671008201,8.2,23.68,0.346283783784,17.08,22.32,0.76523297491,11.88,28.92,40.8,19.68,8.16,5.08,14.2,19.56,97.2,0.52,0.52,Sacramento Kings,35.8461538462,83.1538461538,0.431082331175,6.38461538462,18.5,0.345114345114,17.3461538462,22.5384615385,0.769624573379,11.7307692308,29.2307692308,40.9615384615,18.4615384615,7.96153846154,4.69230769231,14.0769230769,21.4230769231,95.4230769231,0.538461538462,0.307692307692,1
201303290MEM,Houston Rockets,38.1408450704,82.5211267606,0.462194913808,10.6338028169,28.8169014085,0.369012707722,19.2253521127,25.4366197183,0.755813953488,10.9295774648,32.1971830986,43.1267605634,23.1830985915,8.46478873239,4.01408450704,15.8309859155,20.0422535211,106.14084507,0.507042253521,0.549295774648,Memphis Grizzlies,36.2394366197,81.8309859155,0.442857142857,4.71830985915,13.6478873239,0.345717234262,16.4084507042,21.0845070423,0.778223112892,13.1971830986,29.4366197183,42.6338028169,20.8873239437,8.54929577465,5.22535211268,13.5774647887,20.2253521127,93.6056338028,0.507042253521,0.661971830986,1
201301130DEN,Golden State Warriors,38.0285714286,83.2,0.457074175824,7.8,20.1428571429,0.387234042553,17.1428571429,21.6285714286,0.792602377807,11.2857142857,34.1142857143,45.4,22.8857142857,7.22857142857,4.05714285714,15.0,21.7428571429,101.0,0.485714285714,0.657142857143,Denver Nuggets,39.3421052632,84.8157894737,0.463853552591,6.07894736842,18.5,0.328591749644,17.2631578947,25.4736842105,0.677685950413,14.1578947368,32.2631578947,46.4210526316,23.3947368421,7.92105263158,6.68421052632,14.8421052632,20.2894736842,102.026315789,0.394736842105,0.578947368421,1
201211230ORL,Cleveland Cavaliers,35.7272727273,84.7272727273,0.421673819742,8.27272727273,22.0909090909,0.374485596708,15.6363636364,22.3636363636,0.69918699187,13.4545454545,28.5454545455,42.0,19.4545454545,8.63636363636,2.45454545455,15.5454545455,20.5454545455,95.3636363636,0.363636363636,0.272727272727,Orlando Magic,35.5454545455,82.4545454545,0.431091510474,4.81818181818,14.0909090909,0.341935483871,12.6363636364,17.0,0.743315508021,10.5454545455,33.7272727273,44.2727272727,22.2727272727,5.36363636364,4.54545454545,14.7272727273,19.9090909091,88.5454545455,0.454545454545,0.363636363636,1
201304130ORL,Boston Celtics,36.9113924051,79.6708860759,0.463298379409,6.08860759494,17.1772151899,0.354458364038,16.3924050633,21.0886075949,0.77731092437,8.07594936709,31.3037974684,39.3797468354,22.746835443,8.22784810127,4.54430379747,13.9240506329,21.2658227848,96.3037974684,0.506329113924,0.506329113924,Orlando Magic,37.8101265823,84.4303797468,0.447826086957,6.29113924051,18.9746835443,0.33155436958,12.4303797468,16.2784810127,0.763608087092,10.8227848101,31.9873417722,42.8101265823,22.8987341772,6.45569620253,4.39240506329,13.9240506329,19.4810126582,94.3417721519,0.493670886076,0.253164556962,0
201302230PHI,Miami Heat,38.7307692308,78.5384615385,0.493143976494,8.13461538462,21.1153846154,0.385245901639,17.2884615385,22.7692307692,0.759290540541,8.57692307692,30.1346153846,38.7115384615,22.2307692308,8.57692307692,4.98076923077,13.0192307692,19.8076923077,102.884615385,0.5,0.730769230769,Philadelphia 76ers,37.0384615385,83.8846153846,0.441540577717,6.05769230769,17.3269230769,0.34961154273,12.0576923077,16.7884615385,0.718213058419,10.8461538462,30.6346153846,41.4807692308,22.2115384615,7.23076923077,4.98076923077,12.4615384615,18.8846153846,92.1923076923,0.557692307692,0.423076923077,0
201211280ORL,San Antonio Spurs,39.0,81.6666666667,0.477551020408,7.6,20.5333333333,0.37012987013,16.4666666667,21.2666666667,0.774294670846,8.86666666667,32.0666666667,40.9333333333,24.6,8.0,4.86666666667,14.2,18.3333333333,102.066666667,0.4,0.8,Orlando Magic,36.3076923077,82.8461538462,0.438254410399,5.76923076923,15.5384615385,0.371287128713,13.3076923077,17.3846153846,0.765486725664,10.6153846154,32.8461538462,43.4615384615,22.0,5.61538461538,4.69230769231,15.2307692308,20.6153846154,91.6923076923,0.538461538462,0.384615384615,0
201304060BRK,Charlotte Bobcats,34.2763157895,81.3684210526,0.421248382924,5.68421052632,17.0131578947,0.334106728538,19.0657894737,25.4473684211,0.749224405377,11.3421052632,28.8815789474,40.2236842105,19.1052631579,7.32894736842,5.88157894737,12.9868421053,19.1578947368,93.3026315789,0.5,0.236842105263,Brooklyn Nets,35.5866666667,79.44,0.447969117153,7.66666666667,21.4133333333,0.35803237858,17.44,23.76,0.734006734007,12.6666666667,30.0133333333,42.68,20.3866666667,7.12,4.77333333333,14.0266666667,18.1333333333,96.28,0.493333333333,0.573333333333,1
201303210SAC,Minnesota Timberwolves,35.3692307692,81.4923076923,0.434019256183,5.36923076923,18.0461538462,0.297527706735,18.2923076923,25.0615384615,0.729895641498,12.3846153846,30.2153846154,42.6,21.8153846154,8.10769230769,5.04615384615,14.4923076923,18.6,94.4,0.492307692308,0.353846153846,Sacramento Kings,37.2941176471,83.7352941176,0.445381102915,7.32352941176,19.8676470588,0.368615840118,17.7647058824,23.0441176471,0.770899808551,11.5147058824,28.8529411765,40.3676470588,20.6764705882,8.42647058824,4.16176470588,14.1323529412,21.1764705882,99.6764705882,0.485294117647,0.352941176471,1
201303130IND,Minnesota Timberwolves,35.4098360656,81.737704918,0.43321299639,5.34426229508,17.8852459016,0.298808432631,18.4426229508,25.3442622951,0.727684346701,12.5409836066,30.4918032787,43.0327868852,22.0,8.22950819672,4.96721311475,14.5573770492,18.4754098361,94.606557377,0.508196721311,0.360655737705,Indiana Pacers,34.9682539683,80.3968253968,0.434945705824,6.98412698413,19.619047619,0.355987055016,17.1111111111,22.9365079365,0.746020761246,12.7142857143,32.8571428571,45.5714285714,20.4126984127,7.07936507937,6.65079365079,14.6349206349,20.0158730159,94.0317460317,0.507936507937,0.619047619048,1
201303010MIA,Memphis Grizzlies,36.1428571429,82.2321428571,0.439522258415,4.66071428571,13.5714285714,0.343421052632,16.3571428571,20.9285714286,0.78156996587,13.3571428571,29.5178571429,42.875,21.0,8.91071428571,5.21428571429,13.875,19.8392857143,93.3035714286,0.553571428571,0.678571428571,Miami Heat,39.1636363636,78.8545454545,0.496656675121,8.25454545455,21.1090909091,0.391042204996,17.3090909091,22.7272727273,0.7616,8.45454545455,30.1818181818,38.6363636364,22.5636363636,8.65454545455,5.07272727273,12.8363636364,19.6181818182,103.890909091,0.509090909091,0.745454545455,1
201211090MIN,Indiana Pacers,34.2,84.8,0.403301886792,6.0,21.0,0.285714285714,15.6,20.2,0.772277227723,14.4,36.4,50.8,17.2,6.2,8.6,18.0,16.4,90.0,0.2,0.4,Minnesota Timberwolves,34.75,78.75,0.44126984127,5.5,18.25,0.301369863014,18.75,26.0,0.721153846154,13.5,31.5,45.0,21.75,8.0,8.5,16.25,17.5,93.75,0.5,0.75,1
201301040LAC,Los Angeles Lakers,36.7741935484,81.2258064516,0.452740270056,8.83870967742,24.7096774194,0.357702349869,20.4516129032,29.7096774194,0.688382193268,13.0967741935,33.0,46.0967741935,21.2580645161,7.38709677419,5.67741935484,15.0967741935,19.3225806452,102.838709677,0.548387096774,0.483870967742,Los Angeles Clippers,38.2424242424,80.6363636364,0.47425779782,7.09090909091,20.6363636364,0.343612334802,17.7878787879,25.0,0.711515151515,11.303030303,30.3939393939,41.696969697,23.4242424242,10.8484848485,6.36363636364,13.8181818182,20.9696969697,101.363636364,0.545454545455,0.757575757576,1
201211070DAL,Toronto Raptors,35.0,86.75,0.403458213256,7.5,21.5,0.348837209302,17.75,21.5,0.825581395349,12.25,26.5,38.75,18.75,10.0,4.5,13.0,24.25,95.25,0.5,0.25,Dallas Mavericks,42.25,82.0,0.515243902439,10.5,20.5,0.512195121951,13.25,18.0,0.736111111111,6.75,33.25,40.0,25.5,8.75,5.5,14.5,23.75,108.25,0.5,0.75,1
201211050BRK,Minnesota Timberwolves,30.5,75.5,0.403973509934,4.0,16.5,0.242424242424,24.0,33.5,0.716417910448,12.5,32.0,44.5,17.5,6.0,9.0,17.5,17.0,89.0,0.5,0.5,Brooklyn Nets,37.0,81.0,0.456790123457,6.0,15.0,0.4,27.0,37.0,0.72972972973,9.0,32.0,41.0,20.0,6.0,5.0,17.0,19.0,107.0,1.0,1.0,0
201301060MIA,Washington Wizards,34.064516129,83.3870967742,0.408510638298,6.38709677419,20.0967741935,0.317817014446,14.935483871,20.0,0.746774193548,11.3870967742,32.3548387097,43.7419354839,20.7419354839,7.48387096774,4.83870967742,14.8387096774,20.935483871,89.4516129032,0.516129032258,0.129032258065,Miami Heat,38.4193548387,78.2258064516,0.491134020619,8.48387096774,21.5483870968,0.39371257485,17.7741935484,23.2580645161,0.764216366158,7.96774193548,30.7419354839,38.7096774194,22.3225806452,8.12903225806,4.77419354839,13.5161290323,19.0967741935,103.096774194,0.58064516129,0.709677419355,1
201304110GSW,Oklahoma City Thunder,38.0128205128,79.0128205128,0.481096868408,7.29487179487,19.1666666667,0.380602006689,22.5,27.1538461538,0.828611898017,10.3461538462,33.2435897436,43.5897435897,21.3846153846,8.24358974359,7.65384615385,14.7820512821,20.3076923077,105.820512821,0.5,0.730769230769,Golden State Warriors,37.9615384615,83.0897435897,0.456873939207,7.97435897436,19.858974359,0.401549386701,16.9743589744,21.4230769231,0.792339916218,10.7692307692,34.0769230769,44.8461538462,22.5256410256,6.84615384615,4.21794871795,14.7820512821,21.3717948718,100.871794872,0.5,0.576923076923,0
201302040OKC,Dallas Mavericks,38.170212766,84.2978723404,0.452801615346,7.04255319149,19.4680851064,0.36174863388,17.3404255319,21.7659574468,0.796676441838,9.59574468085,32.7234042553,42.3191489362,22.5957446809,7.85106382979,5.21276595745,14.0212765957,21.085106383,100.723404255,0.446808510638,0.425531914894,Oklahoma City Thunder,37.7659574468,78.829787234,0.479082321188,7.48936170213,19.5106382979,0.383860414395,22.7446808511,27.2127659574,0.835809225958,10.4893617021,32.5957446809,43.085106383,21.7659574468,8.21276595745,7.08510638298,15.2553191489,20.7446808511,105.765957447,0.489361702128,0.744680851064,1
201211260BRK,New York Knicks,37.5,82.1666666667,0.456389452333,12.1666666667,29.1666666667,0.417142857143,16.25,20.8333333333,0.78,9.66666666667,29.8333333333,39.5,20.4166666667,9.25,4.08333333333,10.75,18.4166666667,103.416666667,0.416666666667,0.75,Brooklyn Nets,35.9166666667,80.0833333333,0.448491155047,6.58333333333,20.25,0.325102880658,17.1666666667,23.5,0.730496453901,12.5,28.8333333333,41.3333333333,21.6666666667,7.0,5.66666666667,13.0833333333,17.9166666667,95.5833333333,0.583333333333,0.666666666667,1
201304050POR,Houston Rockets,38.1733333333,82.72,0.461476466796,10.56,28.7466666667,0.367346938776,19.1066666667,25.2933333333,0.755403268318,11.1333333333,32.1466666667,43.28,23.2133333333,8.38666666667,4.06666666667,15.8133333333,20.1866666667,106.013333333,0.506666666667,0.56,Portland Trail Blazers,36.76,81.7866666667,0.449462014998,8.32,23.3466666667,0.356367789834,15.9733333333,20.6266666667,0.77440206852,10.8266666667,30.32,41.1466666667,21.76,6.6,4.52,14.24,18.56,97.8133333333,0.48,0.44,0
201212140NOH,Minnesota Timberwolves,34.2105263158,79.8947368421,0.428194993412,5.57894736842,18.9473684211,0.294444444444,19.9473684211,27.6315789474,0.721904761905,13.3157894737,32.2105263158,45.5263157895,21.0,8.21052631579,6.31578947368,15.0,19.0,93.9473684211,0.473684210526,0.526315789474,New Orleans Hornets,34.4761904762,79.0,0.436407474382,7.19047619048,18.4285714286,0.390180878553,15.1904761905,19.4285714286,0.781862745098,10.8095238095,29.9047619048,40.7142857143,21.0952380952,6.14285714286,5.52380952381,13.6666666667,20.619047619,91.3333333333,0.571428571429,0.238095238095,0
201302130ORL,Atlanta Hawks,37.1,80.54,0.460640675441,8.92,23.24,0.383820998279,13.62,19.42,0.701338825953,9.42,31.16,40.58,23.84,8.02,4.88,14.64,18.28,96.74,0.52,0.56,Orlando Magic,37.7254901961,83.4901960784,0.451855331141,6.64705882353,19.3333333333,0.343813387424,12.2549019608,15.8039215686,0.775434243176,10.6862745098,32.137254902,42.8235294118,23.3529411765,5.96078431373,4.27450980392,14.1960784314,18.7450980392,94.3529411765,0.509803921569,0.294117647059,0
201303300MIN,Memphis Grizzlies,36.2916666667,81.7916666667,0.443708609272,4.70833333333,13.6111111111,0.345918367347,16.4444444444,21.0833333333,0.779973649539,13.1944444444,29.4305555556,42.625,20.9305555556,8.54166666667,5.20833333333,13.5833333333,20.2083333333,93.7361111111,0.513888888889,0.666666666667,Minnesota Timberwolves,35.8450704225,81.8450704225,0.437962484942,5.38028169014,17.9436619718,0.299843014129,18.2957746479,24.9436619718,0.733483907397,12.338028169,30.3098591549,42.6478873239,22.0985915493,8.2676056338,4.85915492958,14.3521126761,18.661971831,95.3661971831,0.492957746479,0.366197183099,0
201211280OKC,Houston Rockets,36.7857142857,84.0714285714,0.437553101105,9.28571428571,26.5,0.350404312668,19.5714285714,24.9285714286,0.785100286533,12.5714285714,33.2857142857,45.8571428571,22.1428571429,8.42857142857,4.21428571429,16.5,19.5714285714,102.428571429,0.571428571429,0.5,Oklahoma City Thunder,36.4,76.0666666667,0.478527607362,8.0,19.2,0.416666666667,23.6,27.8,0.848920863309,9.13333333333,33.2,42.3333333333,22.6666666667,7.2,7.13333333333,15.9333333333,21.2,104.4,0.6,0.733333333333,1
201302220MEM,Orlando Magic,37.6666666667,83.5925925926,0.450598139123,6.5,19.2777777778,0.337175792507,12.1666666667,15.8148148148,0.769320843091,10.6481481481,32.2037037037,42.8518518519,23.3148148148,5.98148148148,4.18518518519,14.1481481481,18.7037037037,94.0,0.518518518519,0.277777777778,Memphis Grizzlies,36.3962264151,82.641509434,0.440410958904,4.7358490566,13.641509434,0.347164591978,16.2641509434,20.6981132075,0.785779398359,13.5094339623,29.2830188679,42.7924528302,21.0377358491,8.94339622642,5.15094339623,13.9056603774,19.8867924528,93.7924528302,0.547169811321,0.660377358491,1
201212010NOH,Oklahoma City Thunder,37.1764705882,76.6470588235,0.485034535687,7.82352941176,18.7647058824,0.416927899687,23.2352941176,27.7647058824,0.83686440678,9.88235294118,32.9411764706,42.8235294118,22.7647058824,7.58823529412,7.76470588235,16.1764705882,21.1176470588,105.411764706,0.647058823529,0.764705882353,New Orleans Hornets,34.7142857143,78.2142857143,0.443835616438,7.42857142857,18.5714285714,0.4,16.9285714286,21.2857142857,0.795302013423,10.5,30.1428571429,40.6428571429,21.5714285714,5.71428571429,5.35714285714,14.1428571429,20.0714285714,93.7857142857,0.5,0.285714285714,0
201301120WAS,Atlanta Hawks,37.2857142857,81.3428571429,0.458377239199,8.91428571429,23.4571428571,0.380024360536,13.3714285714,18.9714285714,0.704819277108,9.77142857143,30.8857142857,40.6571428571,23.1714285714,8.57142857143,5.05714285714,14.0571428571,17.4571428571,96.8571428571,0.514285714286,0.6,Washington Wizards,34.0303030303,83.4242424242,0.407918634217,6.48484848485,20.0606060606,0.323262839879,14.696969697,19.7575757576,0.743865030675,11.3939393939,32.2424242424,43.6363636364,20.696969697,7.39393939394,4.75757575758,14.6060606061,20.7272727273,89.2424242424,0.515151515152,0.151515151515,1
201303130SAC,Chicago Bulls,35.3015873016,81.3492063492,0.433951219512,4.87301587302,14.253968254,0.341870824053,16.7936507937,21.3968253968,0.784866468843,12.873015873,30.619047619,43.4920634921,22.8412698413,7.38095238095,5.46031746032,14.0476190476,19.5238095238,92.2698412698,0.507936507937,0.555555555556,Sacramento Kings,37.1076923077,83.7230769231,0.443219404631,7.15384615385,19.5230769231,0.366430260047,17.6923076923,23.0615384615,0.767178118746,11.7076923077,28.8307692308,40.5384615385,20.6615384615,8.44615384615,4.24615384615,14.4,21.1846153846,99.0615384615,0.476923076923,0.338461538462,1
201301290DET,Milwaukee Bucks,37.5476190476,86.4523809524,0.434315615533,6.45238095238,18.5,0.348777348777,16.0238095238,21.6428571429,0.740374037404,12.9047619048,30.880952381,43.7857142857,22.2619047619,8.5,7.5,13.9761904762,19.0238095238,97.5714285714,0.5,0.547619047619,Detroit Pistons,36.0681818182,80.8181818182,0.446287964004,6.38636363636,17.0227272727,0.375166889186,16.4772727273,23.2727272727,0.7080078125,12.4318181818,30.8863636364,43.3181818182,20.3409090909,6.38636363636,5.59090909091,14.4090909091,19.7272727273,95.0,0.522727272727,0.386363636364,0
201212010HOU,Utah Jazz,36.1176470588,83.1764705882,0.434229137199,6.52941176471,18.4117647059,0.354632587859,19.6470588235,25.8235294118,0.760820045558,14.2352941176,30.0588235294,44.2941176471,22.2352941176,7.94117647059,7.23529411765,14.7647058824,22.2941176471,98.4117647059,0.352941176471,0.529411764706,Houston Rockets,36.7333333333,84.2666666667,0.435917721519,9.2,26.1333333333,0.352040816327,19.4666666667,25.2666666667,0.770448548813,12.8,32.5333333333,45.3333333333,22.0,8.6,4.06666666667,16.4666666667,19.3333333333,102.133333333,0.533333333333,0.466666666667,1
201211160PHI,Utah Jazz,37.4444444444,84.8888888889,0.44109947644,6.44444444444,18.3333333333,0.351515151515,18.5555555556,24.8888888889,0.745535714286,13.1111111111,32.1111111111,45.2222222222,21.1111111111,7.66666666667,8.0,15.0,22.6666666667,99.8888888889,0.333333333333,0.444444444444,Philadelphia 76ers,33.0,82.25,0.401215805471,6.875,19.125,0.359477124183,15.125,19.75,0.76582278481,10.5,31.75,42.25,19.375,9.0,4.875,13.875,17.875,88.0,0.5,0.5,1
201304150PHO,Houston Rockets,38.075,82.575,0.461095973358,10.6,28.8375,0.367576939749,19.2625,25.5,0.755392156863,11.15,32.25,43.4,23.25,8.35,4.2875,15.8625,20.1625,106.0125,0.5125,0.5625,Phoenix Suns,37.175,83.975,0.442691277166,5.825,17.5875,0.331201137171,14.675,19.725,0.743979721166,11.6,29.925,41.525,22.4625,8.0,5.25,15.025,20.6375,94.85,0.5,0.3,1
201211240DAL,Los Angeles Lakers,35.4615384615,76.8461538462,0.461461461461,7.76923076923,21.5384615385,0.360714285714,20.9230769231,30.6923076923,0.681704260652,12.7692307692,31.2307692308,44.0,20.8461538462,7.23076923077,5.61538461538,16.4615384615,18.9230769231,99.6153846154,0.692307692308,0.461538461538,Dallas Mavericks,37.5384615385,81.2307692308,0.462121212121,8.38461538462,20.2307692308,0.414448669202,18.3076923077,23.6923076923,0.772727272727,8.84615384615,33.1538461538,42.0,21.9230769231,7.23076923077,5.76923076923,14.5384615385,22.0769230769,101.769230769,0.538461538462,0.538461538462,0
201303290BOS,Atlanta Hawks,37.6111111111,80.8472222222,0.465212162859,8.875,23.3888888889,0.37945368171,13.625,19.2083333333,0.709327548807,9.18055555556,31.5277777778,40.7083333333,24.5972222222,8.08333333333,4.72222222222,14.4444444444,18.0694444444,97.7222222222,0.486111111111,0.555555555556,Boston Celtics,36.676056338,79.6197183099,0.460640367946,6.01408450704,16.9154929577,0.355537052456,16.5633802817,21.3098591549,0.777263714475,8.08450704225,31.5633802817,39.6478873239,22.9718309859,8.40845070423,4.54929577465,14.0281690141,21.2535211268,95.9295774648,0.492957746479,0.521126760563,1
201212220GSW,Los Angeles Lakers,36.0,79.6538461538,0.451955577016,9.19230769231,24.7307692308,0.371695178849,20.8461538462,30.1923076923,0.690445859873,13.1538461538,32.8461538462,46.0,20.3461538462,7.88461538462,5.69230769231,15.5769230769,19.5,102.038461538,0.538461538462,0.461538461538,Golden State Warriors,38.2222222222,83.7407407407,0.456435205661,7.59259259259,20.2592592593,0.374771480804,17.2592592593,22.0,0.784511784512,12.037037037,33.6296296296,45.6666666667,22.8148148148,6.81481481481,3.66666666667,14.7407407407,22.1851851852,101.296296296,0.407407407407,0.666666666667,0
201304100DEN,San Antonio Spurs,39.2467532468,81.1038961039,0.483907125701,8.20779220779,21.6363636364,0.379351740696,16.7662337662,21.2077922078,0.79056950398,8.12987012987,33.1428571429,41.2727272727,25.0779220779,8.42857142857,5.41558441558,14.1558441558,17.3116883117,103.467532468,0.506493506494,0.74025974026,Denver Nuggets,40.6493506494,85.0,0.478227654698,6.35064935065,18.5324675325,0.342676944639,18.2597402597,26.1428571429,0.698460009935,13.2597402597,31.4545454545,44.7142857143,24.3506493506,9.24675324675,6.49350649351,14.4805194805,20.6363636364,105.909090909,0.493506493506,0.688311688312,1
201302240MIN,Golden State Warriors,38.1454545455,83.6181818182,0.456186127419,7.70909090909,19.7636363636,0.390064397424,17.2181818182,21.6,0.797138047138,11.0,33.8363636364,44.8363636364,22.9272727273,6.67272727273,4.07272727273,14.6727272727,21.7090909091,101.218181818,0.454545454545,0.581818181818,Minnesota Timberwolves,35.5,81.25,0.436923076923,5.46153846154,18.0384615385,0.302771855011,18.9423076923,25.8076923077,0.733979135618,12.8076923077,30.4230769231,43.2307692308,21.9230769231,8.01923076923,4.94230769231,14.5384615385,18.4807692308,95.4038461538,0.5,0.384615384615,0
201211160IND,Dallas Mavericks,37.8888888889,81.1111111111,0.467123287671,8.22222222222,19.6666666667,0.418079096045,18.4444444444,24.2222222222,0.761467889908,9.0,32.6666666667,41.6666666667,21.8888888889,7.22222222222,4.88888888889,14.3333333333,22.7777777778,102.444444444,0.555555555556,0.555555555556,Indiana Pacers,32.8888888889,82.5555555556,0.398384925976,5.77777777778,19.3333333333,0.298850574713,16.2222222222,22.0,0.737373737374,14.1111111111,34.8888888889,49.0,17.0,5.88888888889,6.88888888889,16.2222222222,16.5555555556,87.7777777778,0.333333333333,0.333333333333,1
